date,time,username,tweet,Food Delivery,Aspect,Sentiment
2018-10-10,18:57:13,vidotwe,จะเรียก Grabtaxi กลับบ้าน แต่โค้ดที่มีคือใช้ไม่ได้เลยยยยย เซงมาก เลยหันมาใช้ #lineman แทน #grabth,No,,
2018-10-09,13:19:05,va_nesza,คือบับ.. ทุกครั้งเวลาเรียก #Lineman สั่ง #KoiThe ทีไร ทำไมอยู่ๆฝนจะต้องตกหนักมากกกกๆๆๆใส่ 😑 นี่ก็เช็คว่าฟ้ายังสว่างอยู่ละนะ #เพลีย รอออเดอร์วนไปค่ะ,No,,
2018-10-07,11:29:51,korawich001,ถ้ามี Line Man ในหาดใหญ่นาว ก็คือจะกดสั่ง Burger King จากสนามบินนาววว เป็นร้านเดียวที่คิดจะกดสั่งตอนนี้!! #LineMan #BurgerKing #Hatyai,No,,
2018-10-06,13:31:46,melodysirin013,"เหนื่อยทั้งวันกับ #lineman #Ninjaman 
ทำอะไรตามที่กล่าวอ้างได้บ้าง? เสียเวลาจริงๆเลย 😤",No,,
2018-10-01,15:04:45,coachtarn,"9 อาหาร เพื่อให้หัวใจสตรอง (2) มีอะไรบ้างไปหามาทานกันน้า ใครโดนเท มารักษาใจกันจร้า 

#ใช้ดีบอกต่อ #howtoperfact #ของดีบอกต่อ #howtopefect #ฉันจะสวย #SawasdeeFTISLAND #Monday #MondayMorning #BLACKPINK #lineman #LINETV #health #กินเจ #อร่อยไปเเดก #ใช้ดีบอกต่อ #ใช้เองรีวิวเอง #dek62 pic.twitter.com/QqM4W0jDGX",No,,
2018-10-01,06:04:10,chadchadsi,เมื่อไหร่แท็กซี่ของไลน์แมนจะเข้าใจการจ่ายเงินผ่านคิวอาร์โค้ด ขอมึงมีอะแต่บอกไม่มี ก็นั่นแหละเขาเรียกคิวอาร์โค้ดโว้ยยยย #lineman,No,,
2018-09-28,10:16:22,munthanuiis,1มก7301 taxi เขียวเหลือง #lineman คนขับโคตรดี ดีมากกก ขับรถดี ทัศนคติดี คุณลุงวัยประมาณ 50 นิดๆ น่ารักมาก นี่ได้นั่งเป็นรอบที่ 2 แล้ว ปลื้มสุด รถก็สะอาด #taxi,No,,
2018-09-26,02:23:18,tdcscootershop,"นัดรับของ3ทุ่มมารับของตอนตี2
พนักงานแจ้งว่าลืม

#Lineman
#Ninjavan — รู้สึกเหนื่อยล้า",No,,
2018-09-25,15:03:36,tnwpalm,เงินเดือนออก ไม่ได้แปลว่ามีเงินมาใช้ จำวรั้ย #LineMan #LineDelivery pic.twitter.com/r83Dmf4OYJ,No,,
2018-09-24,17:38:31,tammiemie,วันนี้ LINEMAN ลดค่าส่ง 120 บาทแน่ะ ฮือ! ปลื้มน้ำตาไหล ไม่งั้นคงไม่มีโอกาสได้กินก๋วยเตี๋ยวปากหม้อเจ้าดังแถวโยธินพัฒนา ขอบคุณ #LINEMAN มากๆ นะคะ ที่ช่วยให้คนป่วยได้อิ่มท้องงงง 😍,Yes,Price,Positive
2018-09-24,09:47:22,mamthamolwan,บริการดี..ถึงไว..#lineman ต้องการสินค้าด่วนในเขต กทม. มีบริการส่งนะคะ,No,,
2018-09-22,22:15:07,boatbie,#lineman รับส่งข้าวหมูกรอบ 3 k เชียงใหม่ - กรุงเทพไหม,No,,
2018-09-22,12:08:53,thanisorns,มันมีความเยอะแบบเว่ออออออมากกก #มาม่าผัดปูกระเทียมราดไข่ข้นปู #หน่องริมคลอง เอกมัย #หน่องริมคลองในตำนาน AtHome #Samakee58/14 #LINEMAN วิ่งรอแค่ชั่วโมงเดียว มาถึงแล้ว — eating lunch at หน่องริมคลอง  https://www.facebook.com/1184116769/posts/10217078024721141/ …,No,,
2018-09-22,10:33:42,jjitpitak,ในวันที่รถเสียเรายังคงมีพี่ๆ #lineman อยู่เคียงข้างเสมอ,No,,
2018-09-21,17:15:44,archkns,โมโห #LINEMAN สั่งอาหารไปราคาน่าจะประมาณ 110฿ แต่คนส่งระบุ 130฿ แถมมาถึงหน้าบ้าน สาระแนบอก 'ไม่มีเงินทอน' อีก ห่วยแตก,Yes,Employee,Negative
2018-09-21,14:47:47,vanillatk,"#แมวอ้วนชวนชิม 
ส้มตำ โอเคมาก สำคัญคือพนักงานเข้าใจว่า ""ล้างครก"" กับ ""ไม่ใส่ผงชูรส"" คืออะไร และพนักงานน่ารักมาก #ตำไม่หยุด #เดอะฮับรังสิต #lineman ขอบคุณนะครับบ @ ครัวแมวอ้วน  https://www.instagram.com/p/Bn-vZVsnatZ/?utm_source=ig_twitter_share&igshid=oyxcuh8zd2th …",No,,
2018-09-19,10:33:07,pariyapattt,ค่าอาหาร 80 ค่าส่ง 147 แพงมากไอ้เวร #Lineman  pic.twitter.com/xDeXwzNfmd,Yes,Price,Negative
2018-09-17,20:30:18,kanunkanun,คุณแม่ท้องแก่ ยกของไป ปณ. เองไม่ได้ แต่มีพี่ไลน์แมนช่วยไว้เด้อ ส่วนลดต่างๆนาๆ สรุปแล้วถูกกว่าไปส่งที่ ปณ. เองอีก 5555555 #lineman #ไลน์แมน pic.twitter.com/bm9oXHAa7C,No,,
2018-09-17,00:16:34,mynamennn,ไลน์แมนดีมากอ่ะ พูดจาดี ชวนคุยนิดหน่อยพอให้สบาย แล้วมารยาทดีมาก ส่วนลดก็ดี นั่งตั้งนานจ่าย40บาท คุ้มค่ะ #LINEMAN,No,,
2018-09-16,23:30:59,littleggggggg,"วันนู้นนเรียกแท็กซี่ใน #LINEMAN
ตอนตี 4 ตอนนั้นคือง่วงมากๆ
พอขึ้นแท็กซี่แล้วตาแจ้งเลย 55555
ลุงแกขับเร็วมากกกกกกกกกก
แล้ววันนั้นฝนตกอีกต่างหาก
นั่งสวดมนต์ไปตลอดทาง 😂😂😂",No,,
2018-09-16,18:05:44,vvip_e,https://docs.google.com/forms/d/e/1FAIpQLSd0scQBSyIUphdbzwhQg1I4VS7SfDwu2wv7CbLqLKtJYVTEDQ/viewform … #ไลน์แมน #lineman มีใครเคยใช้ไลน์แมนรบกวนทำแบบสอบถามหน่อยนะคะวิจัยกลุ่มเราเองแป๊บเดียวเองค่า ไม่ต้องใส่ชื่อค่าแค่ติ๊ก,No,,
2018-09-14,20:12:55,arale_wt,"เรียกแท๊กผ่าน #lineman แถว mrt สุทธิสาร รถติด เขาโทรมาให้กดยกเลิกให้ เรียกอีก 3 คันก็เหมือนเดิม สรุป กูโดนแบนจ้า กดเรียกไม่ได้เนื่องจากยกเลิกทริป  นี่กูผิดหรออออออ
#ทุกการลงทุนมีความเสี่ยงควรศึกษารายละเอียด
#กูโง่เองสินะ 😭",No,,
2018-09-14,19:41:02,heyfirst_______,เออ สะดวกดีว่ะ #lineman  pic.twitter.com/3RggC0afdB,Yes,Company,Positive
2018-09-14,15:36:05,tchakyuri,"อร่อยมากกกกก น้ำยำแซ่บ!!! ปูไม่คาว!!! #ไฮโซปูดอง 
ขอบคุณ  #lineman อีกครั้ง คราวหน้าจะสั่ง3กล่องไปเลย  pic.twitter.com/xX5Kh0DsWW",No,,
2018-09-13,23:09:53,tmthidarat,สาจ๋าาาาา เรียก LINE MAN ให้หน่อย ช่วงนี้เขาฉลอง 9.9 ส่วนลดเพียบ! ทั้งส่งพัสดุและแมสเซ็นเจอร์ เลยส่งบ่อยหน่อยนะสาจ๋าาาาา #LINETODAYพาดหัวชิงทรัพย์  https://today.line.me/TH/article/OZRoRE?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-09-13,20:52:26,taishogyoza,"บริการใหม่! สั่งไทโชเกี๊ยวซ่าผ่าน Lineman ได้แล้วง่ายๆวันนี้ เปิดแอพ Lineman เสิร์ชชื่อร้าน ""ไทโชเกี๊ยวซ่า"" แล้วกดสั่งได้เลย

#TaishoGyoza #OriginalHakataGyoza #ไทโชเกี๊ยวซ่า #Lineman #Delivery #อร่อยบอกต่อ pic.twitter.com/JaZxciKrCo",No,,
2018-09-13,19:38:44,theeik,ไลน์แมนแอพแม่งแย่ว่ะ ก่อนหน้านี้เคยสั่งจะรวมราคาอาหารค่าส่งให้เรียบร้อย รอบนี้เห็นแค่ค่าส่งไม่เห็นค่าอาหาร กดสั่งไปจนพนงซื้อถึงจะเห็นราคาจริง เวรเหอะ #lineman,Yes,System,Negative
2018-09-13,12:41:03,2_jubjang,ได้สั่งบอนชอนทางlinemanไปจากสาขานึงที่ห่างจากบ้านเพียง1.7กม.ตั้งแต่1ชม.ที่แล้ว ยังไม่มีการติดต่อจากlinemanแต่อย่างใด จนทางร้านบอนชอนโทรมาหาว่าทำอาหารเสร็จนานแล้วแต่linemanไม่มาเอาสักที.. หิวก็หิวทำไมต้องเป็นวันนี้ วันที่กูไม่สบายและรอกินข้าวพร้อมทานยาหลังอาหาร ฮือ #lineman,Yes,Employee,Negative
2018-09-12,13:40:31,borwornrak,"ด้วยความอยากกินไก่ร้านดอนชิคเกนอีก
เห็นว่าเดี๋ยวจะมีดิลิเวอรี่ผ่าน #Lineman ด้วยเตรียมรอจิ้มเลย
เพราะชอบมากก ไก่อบซอยกาลิคของรักของข้าา
พนักงานบอกว่าSat-Sunนี้เป็นวีคสุดท้ายที่จะจัดโปรซื้อ1แถม1สาขาอโศกแล้วแกร๊!!!ใครยังไม่ตำรีบไปตำด่วน
@aroii #อร่อยไปแดก #ไว้รีวิวห้ามขายของโว้ยยย pic.twitter.com/QykqOnJ3jY",No,,
2018-09-11,06:54:57,justnayzz,อยากให้ #LINEMAN แม่งมาถึง ตจว อ่ะกุหิวแต่ ขกไง,No,,
2018-09-10,21:01:21,lhtnrn7qrpwccxf,ฉลอง 9.9! LINE MAN มอบส่วนลดแบบจัดเต็ม! ทั้ง “บริการส่งพัสดุ” และ “แมสเซ็นเจอร์” สำหรับทุกร้านค้า  https://today.line.me/TH/article/OZRoRE?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-09-10,11:05:19,iafusuugdaxwlzj,ฉลอง 9.9! LINE MAN มอบส่วนลดแบบจัดเต็ม! ทั้ง “บริการส่งพัสดุ” และ “แมสเซ็นเจอร์” สำหรับทุกร้านค้า  https://today.line.me/TH/article/OZRoRE?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-09-09,12:35:10,manutouanreview,"กดทับเดย์นอนให้เป็นแผลกดทับอยู่บนเตียง คว้าโทรศัพท์มาสั่ง #กุยช่ายตลาดพลู อร่อยทุกไส้แต่เย็นไปนิส เดี๋ยวแช่ตู้เย็นไว้กินต่อ

ใช้Code #LineMan ฟรีค่าส่ง100฿ 🤤
📍PapaTiamsim
💰เริ่มต้นชิ้นละ10฿

@aroii #มนุษย์อ้วนชอบรีวิว #อร่อยไปแดก #ไว้รีวิวห้ามขายของโว้ยย #Wongnai #อร่อยบอกต่อ pic.twitter.com/oT8cr2vwoN",No,,
2018-09-09,10:36:06,wpannee,ฉลอง 9.9! LI NE MAN มอบส่วนลดแบบจัดเต็ม! ทั้ง “บริการส่งพัสดุ” และ “แมสเซ็นเจอร์” สำหรับทุก ร้านค้า  https:.ฝ//today .ม.line.me/TH/article/OมมZRoRE?utm_sourc.e=ttshare #LINETODAY #LINEMAN,No,,
2018-09-09,10:27:40,zakmefjhpqyri3z,ฉลอง 9.9! LINE MAN มอบส่วนลดแบบจัดเต็ม! ทั้ง “บริการส่งพัสดุ” และ “แมสเซ็นเจอร์” สำหรับทุกร้านค้า  https://today.line.me/TH/article/OZRoRE?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-09-09,01:16:04,jayjays52390042,ฉลอง 9.9! LINE MAN มอบส่วนลดแบบจัดเต็ม! ทั้ง “บริการส่งพัสดุ” และ “แมสเซ็นเจอร์” สำหรับทุกร้านค้า  https://today.line.me/TH/article/OZRoRE?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-09-08,15:16:22,laantonmai,"เจอกันบ่อยเชียว #lineman วันนี้ 3 รอบ

ลูกค้าท่านใดสนใจ 

สั่งสินค้าเรามีบริการจัดส่งทาง lineman…  https://www.instagram.com/p/BndUVHOjHJi/?utm_source=ig_twitter_share&igshid=7t7sn95dapch …",No,,
2018-09-07,19:27:32,twob_and_theson,ที่เค้าแชร์กันก็คือเชื่อแล้วค่ะวันนี้โดนเองเลย โดนไลน์แมนโกงค่าอาหารอีเหี้ย โกงไม่กี่บาทจะไม่ว่าอันนี้โกงกุไปเกือบร้อยอีหน้าหมา ทำอะไรได้บ้าง... ส่วนลดนี่ก็เป็นเรื่องจกตาบ่... #lineman,Yes,Company,Negative
2018-09-07,17:37:23,shek_kiez,ถ้าการเปิดGPSไม่ได้ทำให้พ่อมึงตายก็เปิดเถอะครับ #Lineman,No,,
2018-09-07,11:59:05,crazycatchup,ชีวิตด๊ดีของคนสมัยนี้ คือการมี app สั่งอาหาร โดยเฉพาะการส่งฟรีนี่คือรักมาก  #Lineman #grabfood,Yes,Company,Positive
2018-09-06,17:52:04,pedz_princess,"จากการที่สังเกตร้านอาหารในห้างก็พบว่า ..
ร้าน #Bonchon เป็นแหล่งรวบรวมของ #Foodpanda + #Lineman เยอะมากกกก !!!
ล่าสุดตอนนี้ พนง.ยืนหน้าร้านอยู่ 6 คนจ่ะ 😲😲😲",No,,
2018-09-03,21:47:44,tiwtouch19,ฝนตกไม่หยุดออกไปหาไรกินไม่ได้ สั่ง #KFC ก็โดนยกเลิกออร์เดอร์บอกน้ำท่วม ส่งไม่ได้ สั่ง #BonChon กับ  #Lineman ก็ไม่มีใครกดรับ คงจะมีแต่ #มาม่า นี่แหละที่อยู่เคียงข้างเราเสมอ #ชีวิตดีดีที่ลงตัว,No,,
2018-09-03,19:18:57,aquariiz,#ฝนตก แล้วเรียก #grab taxi กับ #lineman #taxi ไม่ได้เลย ฮืออออออ #คนติดฝน pic.twitter.com/wwApODtB75,No,,
2018-09-02,10:52:06,eyenotto,"ขอบคุณน้าาา เรียนอยู่ก็เอามาส่งให้ถึงที่เลย ☺️☺️
#Lineman 55555555 😂  pic.twitter.com/NVGqoqMm5Q",No,,
2018-08-31,18:00:37,teletubkies,อยากให้เชียงใหม่มี #LineMan หรือ GrabFood อ่ะ คือมันสะดวกต่อคนไม่มีรถและเวลาฝนตกรถติดมากๆ อ่ะ จะปล่อยให้ foodpanda มาเจ้าเดียวจริงหรออ 🤣🤣🤣 #เชียงใหม่ #รีวิวเชียงใหม่,Yes,Company,Neutral
2018-08-31,13:01:57,jororyor,"ขอชื่นชมคุณไลน์แมนที่ส่งกาแฟเราวันนี้นะ
เค้าติดต่อร้านกาแฟที่เราอยากกินไม่ได้ เค้าเลยรีบโทรหาเรา แล้วจะหาร้านอื่นให้ โดยที่เค้าไม่รู้ว่ากาแฟดริปเป็นยังไง เราเลยช่วยหาเบอร์ร้านอีกเบอร์ให้ เค้าก็จัดการทุกอย่างให้เรียบร้อย (มีต่อ)",Yes,Employee,Positive
2018-08-30,19:48:13,nicky8521,🍤 🦐 🍤 #lordofshrimp #lineman #กินไปเรื่อย @ บ้าน@จรัญฯ ๕๗  https://www.instagram.com/p/BnGoSTRhtU-/?utm_source=ig_twitter_share&igshid=1m58q9eut0kh6 …,No,,
2018-08-30,18:56:31,amiibarz,#lineman ในโฆษณา กับ ชีวิตจริงที่กรูเห็น อย่างกับมาจากคนละโลกเดียวกัน,No,,
2018-08-30,13:14:00,absolute_nikki,ใช้บริการไลน์แมนบ่อย ยังไม่เคยเจอแบบนี้ แต่มีข่าวออกมาแล้ว ลูกค้าโดนไปหลายราย ส่วนใหญ่ที่จับได้ก็เพราะลค.รู้ราคาอยู่แล้ว โจรเยอะสมัยนี้ พนง.ทำเสียชื่อหมด  มีช่องทางทำมาหากินก็จ้องแต่จะโกง ต้องปล่อยให้ไม่มีที่ทำมาหากินน่ะ ถึงจะรู้สึก #lineman  https://twitter.com/arai2korgu/status/1034446192774508544 …,No,,
2018-08-30,10:39:46,dollyvip,วันก่อนที่บ้านก็โดน สั่งซื้อหมูปิ้งร้านที่คนเยอะๆ Lineman ไปซื้อน้ำพริกร้านนี้ แล้วไปซื้อหมูปิ้งร้านข้าง ๆ มาให้แทน ได้ส่วนต่างไปไม้ละ 5 บาท ดีที่บ้านเคยสั่ง แล้เห็นว่ารสชาติเปลี่ยนเลยโทรไปถามร้าน ร้านบอกโดน Lineman ทำแบบนี้หลายรอบ จะหาทางแก้ไข #lineman  https://twitter.com/arai2korgu/status/1034446192774508544 …,No,,
2018-08-30,09:42:24,jeongjanya,เคยสั่งเกี๊ยวซ่าเจ้าดังไป 2 ถาด จำได้ว่าตอนกดกับตอนชำระเงิน ราคาต่างกัน แต่ตอนนั้นคือ งงๆ คงเป็นเซอร์วิส #Lineman,No,,
2018-08-29,23:37:02,angel20evil80,#lineman มั๊ยล่ะ!!!  pic.twitter.com/yHiPePdy6o,No,,
2018-08-29,21:56:11,nus_satakun,นี่เคยเอะใจครั้งหนึ่งเรื่องราคา ทางแก้คือ เลิกใช้บริการ! จบ #lineman  https://twitter.com/arai2korgu/status/1034446192774508544 …,Yes,Price,Negative
2018-08-29,21:28:38,sweeteggg,นี่ก็เคยโดน กดสั่งอาหารและจ่ายเงินผ่านบัตรเรียบร้อย แต่อยู่ๆ รายการก็ถูกยกเลิก เลยโทรไปถาม #LineMan ว่ากดยกเลิกทำไม ก็บอกไม่ได้กด ร้านกด พอโทรไปถามที่ร้าน ร้านก็บอกไม่ได้กด ไลน์แมนกด สรุปวันนั้นต้องสั่งอาหารใหม่ จ่ายเงินใหม่ ส่วนเงินที่จ่ายไปแล้วรอโอนคืน 10-45 วัน what the..!!!  https://twitter.com/arai2korgu/status/1034446192774508544 …,Yes,Employee,Negative
2018-08-29,19:31:43,kariangg,#lineman เคยคิดจะสั่งซื้อ​ แต่พอมีคนอื่นพูดมาอย่างงี้​ ไม่เสี่ยงดีกว่า  https://twitter.com/arai2korgu/status/1034446192774508544 …,No,,
2018-08-29,19:09:32,ltt_ta,"#lineman นี้รู้สึกจะเจอหลายคดีละ คือคนเหี้ยก็เรื่องนึง อีกเรื่องนึงคือรู้สึกว่าระบบแอพมันไม่สร้างมารองรับการสั่งอาหารปะ ไม่มีราคาให้ดูในแอพ มันก็เปิดโอกาสให้คนโกงง่ายขึ้น
สรุป ไม่ดีก็ไม่ต้องใช้ค่ะ ใช้นาว กะฟู้ดแพนด้าต่อไป  https://twitter.com/arai2korgu/status/1034446192774508544 …",Yes,System,Negative
2018-08-28,13:46:49,ikkousharamenth,"อิคโคฉะราเมน ส่งต่อความอร่อยถึงหน้าประตูบ้านคุณผ่านทาง Lineman, Foodpanda และ Grab Food สะดวกแอพไหนเปิดแอพนั้นได้เลยครับ 

#IkkoushaThailand #IkkoushaRamen #เกี๊ยวซ่าคำเดียว #Delivery #Lineman  pic.twitter.com/AM0PxAHrOC",No,,
2018-08-25,18:25:46,storyofmel,ฝนตกตั้งแต่บ่าย3 จนนี่ 6โมงกว่าละ เลยใช้แอพสั่งอาหาร #Grabfood ส่งฟรี! แต่ไม่มีคนกดรับออเดอร์ เลยไปสั่ง #Lineman x #Lalamove มีคนกดรับ โทรมาคอนเฟิร์มอาหาร พูดจาดีมาก ใส่โค้ด เหลือค่าส่ง 33.- เอาว่ะ ดีกว่าไม่ได้กินข้าว 🍚🍴🌧,No,,
2018-08-25,17:00:12,eyeeatalott,วันนี้กดสั่งอาหาาผ่าน #lineman พอถึงเวลาอาหารมาส่งก็ โอนเงินสอบถามราคาตามปกติ สักพักก็ชวนคุยเรื่องการใช้ชีวิตในสมัยนี้ การเลือกคู่ชีวิต คือพี่เขาทำให้เราเข้าใจการใช้ชีวิตมากขึ้นอ่ะ มีแฟนถ้าเขาทำแบบนี้กับเรา ควรอยู่หรือว่าเลิก คือเพลินมากๆ แปบๆ ปาไป 15 นาที (1),No,,
2018-08-25,06:49:02,nonwisit,ประหยัดค่าส่งไปอีก แม่ค้าออนไลน์ต้องลอง! บริการ LINE MAN ส่งพัสดุ เข้ารับพัสดุถึงบ้านฟรี ไม่บวกค่าส่งเพิ่ม  https://today.line.me/TH/article/nGXmXK?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-08-24,14:13:51,windowston,ตั้งแต่ #grab เปลี่ยนนโยบายใหม่ เอาเปรียบ taxi ทำให้หา taxi ยากขึ้นเพราะเรียกนาน แต่ taxi ก็ยังมีช่องทางอื่นๆ ที่ช่วยให้ได้ผดส ง่ายอยู่เช่น #lineman เมื่ออยากผูกขาดตลาดนี้เพียงรายเดียว แต่ตอนนี้ต้องจับตาดู lineman จะดึงคนใช้มายังไง,No,,
2018-08-24,09:44:16,boomnimo_,"#คนบ้าโทรมาทำไง
อาจพิมพ์ผิด หัวร้อนอยู่!!!
#หัวร้อน #คนบ้าโทรมา
#โรคจิต #โทร #สติ #ผู้หญิง #เตือนภัย #lineman
ิ***  ใน( )แทนความคิดเรา. ***
   เริ่ม>
มีเบอร์แปลก โทรมา08*- 
(เราคิดว่าline manโทรมานัดรับของ) *เราสั่งของก่อนหลายวันแล้ว (ก็เลยรับสาย)
แต่พอคุยไม่ได้อะไรจากที่มันโทรมา",No,,
2018-08-23,19:53:40,chickzone,#น้องฝน มาแรงว์ แอบเห็น #lineman ยังคงวิ่งส่งสินค้า จะขยันไปไหนจ๊ะ เก็บตัวค์ #แต่งงาน เหรอ 😬🐔,No,,
2018-08-23,13:06:55,stanawatz,"ไอ้ศักดิ์! ไอ้ศักดิ์! ไอ้ศักดิ์! 
ใครๆ ก็เรียกหาไอ้ศักดิ์ 

#bikeman เป็นอะไรกับ #lineman
#ศักรินทร์ตูดหมึก เป็นอะไร กับ #ศักดาทุบตึก

ศักรินทร์​ เป็นคน​ ตูดหมึก​ 

#ไบค์แมนศักรินทร์ตูดหมึก 
นำโดย พีช พชร /...  https://www.facebook.com/maesot.egv.tak/videos/313048885911386/ …",No,,
2018-08-22,11:12:54,toonny_mintitar,"ไอ้ศักดิ์! ไอ้ศักดิ์! ไอ้ศักดิ์!
ใครๆก็เรียกหาไอ้ศักดิ์

#bikeman เป็นอะไรกับ #lineman
#ศักรินทร์ตูดหมึก เป็นอะไร กับ #ศักดาทุบตึก

ศักรินทร์​ เป็นคน​ ตูดหมึก​ 

#ไบค์แมนศักรินทร์ตูดหมึก  กันยายน นี้ ทุกโรงภาพยนตร์ทั่วประเทศ...  https://www.facebook.com/ToonNyMintitar/videos/238554183528498/ …",No,,
2018-08-21,16:30:31,newdavich,รีวิวการฝากคืนหนังสือ #TKPARK ผ่าน #LINEMAN สะดวก รวดเร็วดี กลัวคนส่งไม่รู้จักเลยเขียนโน้ตติดไปด้วย สะดวกสำหรับคนที่ไม่ว่างไปคืนหนังสือเอง แต่ถ้าระยะห่างเยอะเกินไปค่าส่งก็จะสูงตาม อันนี้เราเลือกส่งแบบ messenger 4.6km คิด 84฿ ลดคูปองจาก #dtacreward ได้ 30฿ pic.twitter.com/W116LoXlLC,No,,
2018-08-20,14:55:32,pubpabofficial,"โคตเบื่อ!!! บริการขนส่งสาธารณะ จากหนึ่งเสียงสู่อีกหนึ่งเสียง

อ่านต่อที่:  https://bit.ly/2N0Hh4O 
#บริการขนส่งสาธารณะ #แท็กซี่ #รถเมล์ #วินมอเตอร์ไซต์ #ตุ๊กตุ๊ก #uber #ubertaxi #grabtaxi #grabbike #grab #lineman #linetaxi #ไม่พูดเยอะเจ็บคอ #pubpabdotcom #pubpabofficial pic.twitter.com/OztREYfyDV",Yes,Company,Negative
2018-08-20,13:50:09,pornpana1996,เกลีดการส่งของ ของ #LINEMAN ช้าสุดๆช้าเหี้ยๆ ของตั้งแต่พุธจนวันนี้กูยังไม่ได้รับของ ติดต่อพนักงานบอกจะรีบตรวจสอบ ไอ้เย้ดเป้ด กูรออัลบั้มริเวอร์กับบัตร์ทูช็อตอยู่นะ 😭😭 #BNK48  ใช่สิมันสะดวกกับคนส่งของแต่มันลำบากกับคนรับของมาก ปล.พอดีซื้อต่อจากพ่อค้าคนกลาง 😂😂,No,,
2018-08-20,12:55:10,meownarak,ประหยัดค่าส่งไปอีก แม่ค้าออนไลน์ต้องลอง! บริการ LINE MAN ส่งพัสดุ เข้ารับพัสดุถึงบ้านฟรี ไม่บวกค่าส่งเพิ่ม  https://today.line.me/TH/article/nGXmXK?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2018-08-19,13:24:17,aabeezaa,"สั่งไก่ทอด>สิ่งที่ได้คือ หมูทอด
สั่งร้านอาหารตามสั่ง ข้าวพริกแกงหมู+ไข่ดาว >สิ่งที่ได้คือ พริกแกงหมู+ไข่ดาว
ที่ซื้อร้านขายแกงมาให้ ที่สุดกว่านั้น
คือข้าวกูล่ะ?!! ไม่มีข้าว คือราย มึงไม่ซื้อ!? จะให้กูแดกกับขรี้เรอะไง ห่ะ!!
😡😡 กราบบบบ🙏🙏🙏🙏
#LINEMAN",No,,
2018-08-19,11:16:30,bahdintrphat,ขอนแก่นควรมี #lineman  pic.twitter.com/6rxxBA4UoO,No,,
2018-08-19,03:12:54,bjaunt7,ล่าสุดคือกูหิวตอนตี2เลย #LINEMAN สั่งMcมากิน แล้วเอ้อมันมีให้สั่งไอติม กูก็จัดเลยจ้า ซันเดย์ อยากรู้จะละลายไหม ก็คือพี่แกแพ็คอย่างตีถมด้วยน้ำแข็งมาในถุงกระดาษแล้วไม่ละลาย อย่างเจ๋ง และแน่นอนกูอ้วน #ไว้รีวิวห้ามขายของโว้ยย #อร่อยไปแดก pic.twitter.com/oKUAiOh6DR,No,,
2018-08-12,23:19:50,peachpacharax,"ไอ้ศักดิ์! ไอ้ศักดิ์! ไอ้ศักดิ์! ใครๆก็เรียกหาไอ้ศักดิ์ #bikeman เป็นอะไรกับ #lineman
#ศักรินทร์ตูดหมึก เป็นอะไร กับ #ศักดาทุบตึก

ศักรินทร์​ เป็นคน​ ตูดหมึก​ 
#ไบค์แมนศักรินทร์ตูดหมึก กันยายน นี้ ทุกโรงภาพยนตร์ทั่วประเทศ
( ig : peach_pachara ) pic.twitter.com/WnP8cFaefp",No,,
2018-08-11,14:55:36,happyallyday,"ไอ้ศักดิ์! ไอ้ศักดิ์! ไอ้ศักดิ์! ใครๆก็เรียกหาไอ้ศักดิ์ #bikeman เป็นอะไรกับ #lineman
#ศักรินทร์ตูดหมึก เป็นอะไร กับ #ศักดาทุบตึก

ศักรินทร์​ เป็นคน​ ตูดหมึก​ 
#ไบค์แมนศักรินทร์ตูดหมึก กันยายน นี้ อยากดู!!! pic.twitter.com/Ooe8hwuYuU",No,,
2018-08-11,09:58:26,monlynarak,"ขี้เกียจขับรถ กลัวรถติด ฮ้องแอพ NavoGo มีแล้วเน้อ ตี้เจียงใหม่ ลองฮ้อง คนขับมีเป่อเล้อะ ราคาถูก เจื่อก่าาา!
#ไว้รีวิวห้ามขายของโว้ยย #reviewchaingmai #เมีย2018 #วันแม่แห่งชาติ #Grab #grabth #Uber #uberth #lineman #รีวิวเชียงใหม่ #ร้านกาแฟ #ถูกและดี #แอพดีบอกต่อ #เชียงใหม่นิวส์ pic.twitter.com/nrFJicPLTr",No,,
2018-08-09,16:10:07,pickanes,"ฝากร้านด้วยนะฮะ 😎

first official teaser of bikeman

ไอ้ศักดิ์! ไอ้ศักดิ์! ไอ้ศักดิ์!
ใครๆก็เรียกหาไอ้ศักดิ์

#bikeman เป็นอะไรกับ #lineman
#ศักรินทร์ตูดหมึก เป็นอะไร กับ…  https://www.instagram.com/p/BmQKlI7DRt2/?utm_source=ig_twitter_share&igshid=aefv1dlw92ap …",No,,
